GEOID	BORO	TUID	DIST_ROADBED	DIST_BLDG_HGHT	TYPE
360610058001009	Manahattan	20130701000359	43.64275374	16.682352	d
360610058001009	Manahattan	20130701000451	5.437367831	16.682352	d
360610058001009	Manahattan	20130701000511	0	16.682352	d
360610058001009	Manahattan	20130701000524	77.68955591	16.682352	d
360610058001009	Manahattan	20130701000846	16.07783215	16.682352	d
360610058001009	Manahattan	20130701001017	17.99651758	16.682352	d
360610058001009	Manahattan	20130701032530	36.15677176	16.682352	p
360610059001001	Manahattan	20130701000077	0	36.283739	d
360610059001001	Manahattan	20130701014519	0	36.283739	p
360610059002001	Manahattan	20130701035586	2.785467431	6.940826	p
360610059003000	Manahattan	20130701001283	0	13.585722	d
360610059003002	Manahattan	20130701001872	0	29.050638	d
360610059004000	Manahattan	20130701000045	1.884126072	11.182983	d
360610059005000	Manahattan	20130701010074	16.26207349	19.22341	p
360610059005000	Manahattan	20130701028132	0	19.22341	p
360610060002005	Manahattan	20130701001577	0	9.615175	d
360610060002006	Manahattan	20130701028083	0	7.213147	p
360610060002006	Manahattan	20130701034899	0	7.213147	p
360610060003001	Manahattan	20130701028078	0	6.857304	p
360610061001000	Manahattan	20130701000061	0	13.080274	d
360610061001000	Manahattan	20130701000668	0	13.080274	d
360610061001000	Manahattan	20130701030179	0	13.080274	p
360610061001001	Manahattan	20130701030166	4.882202039	22.70195	p
360610061001003	Manahattan	20130701002454	0	14.533486	d
360610061002001	Manahattan	20130701014922	0	16.961238	p
360610061003000	Manahattan	20130701001058	27.55738132	41.582188	d
360610061003000	Manahattan	20130701014491	0	41.582188	p
360610061003001	Manahattan	20130701005646	20.8895802	18.100647	p
360610061003001	Manahattan	20130701010112	0	18.100647	p
360610061003001	Manahattan	20130701010528	0	18.100647	p
360610061003001	Manahattan	20130701014515	10.51893601	18.100647	p
360610061003001	Manahattan	20130701023624	28.3033699	18.100647	p
360610061003003	Manahattan	20130701001811	0	18.93632	d
360610061003003	Manahattan	20130701025998	78.91985254	18.93632	p
360610061003004	Manahattan	20130701012545	0	12.966449	p
360610061003004	Manahattan	20130701014581	0	12.966449	p
360610061003004	Manahattan	20130701028527	13.51050165	12.966449	p
360610062001000	Manahattan	20130701000082	0	28.820185	d
360610062001000	Manahattan	20130701000334	0	28.820185	d
360610062001000	Manahattan	20130701001316	0	28.820185	d
360610062001000	Manahattan	20130701007637	17.8938814	28.820185	p
360610062001000	Manahattan	20130701032564	0	28.820185	p
360610062001000	Manahattan	20130701032934	0	28.820185	p
360610062001001	Manahattan	20130701005726	0	18.384697	p
360610062001001	Manahattan	20130701010042	0	18.384697	p
360610062001001	Manahattan	20130701018720	0	18.384697	p
360610062001002	Manahattan	20130701000885	51.13715252	39.4544	d
360610062001002	Manahattan	20130701001084	1.782201753	39.4544	d
360610062001002	Manahattan	20130701001563	33.92347914	39.4544	d
360610062001002	Manahattan	20130701023688	0	39.4544	p
360610062001005	Manahattan	20130701000393	0	34.759859	d
360610063001000	Manahattan	20130701000028	0	20.988622	d
360610063001000	Manahattan	20130701001442	3.629014433	20.988622	d
360610063001000	Manahattan	20130701005716	7.639596844	20.988622	p
360610063001000	Manahattan	20130701016848	0	20.988622	p
360610063001000	Manahattan	20130701021620	2.479469965	20.988622	p
360610063001000	Manahattan	20130701032585	0	20.988622	p
360610063001001	Manahattan	20130701008131	0	16.102526	p
360610063001001	Manahattan	20130701014485	0	16.102526	p
360610063001001	Manahattan	20130701032926	53.16706303	16.102526	p
360610063001001	Manahattan	20130701034985	0	16.102526	p
360610063002000	Manahattan	20130701000936	0	8.992119	d
360610063002000	Manahattan	20130701002189	0	8.992119	d
360610063002001	Manahattan	20130701014526	0	9.365835	p
360610063002001	Manahattan	20130701030450	24.11662508	9.365835	p
360610063002001	Manahattan	20130701034539	0	9.365835	p
360610063003000	Manahattan	20130701018674	0	15.524192	p
360610063003000	Manahattan	20130701030573	23.38009676	15.524192	p
360610063003000	Manahattan	20130701034887	0	15.524192	p
360610063004000	Manahattan	20130701032526	0	11.469645	p
360610063005001	Manahattan	20130701001585	0	8.709759	d
360610063005001	Manahattan	20130701001794	8.000743469	8.709759	d
360610063005001	Manahattan	20130701014580	0	8.709759	p
360610063005001	Manahattan	20130701030071	0	8.709759	p
360610063005001	Manahattan	20130701034978	0	8.709759	p
360610064001000	Manahattan	20130701001225	65.16155988	22.722607	d
360610064001000	Manahattan	20130701002285	27.41396421	22.722607	d
360610064001000	Manahattan	20130701008106	0	22.722607	p
360610064001000	Manahattan	20130701016456	0	22.722607	p
360610064001000	Manahattan	20130701016493	0	22.722607	p
360610064001000	Manahattan	20130701026049	0	22.722607	p
360610064001000	Manahattan	20130701028067	0	22.722607	p
360610064001001	Manahattan	20130701016437	0	15.583947	p
360610064002000	Manahattan	20130701001218	88.85163036	11.694593	d
360610064002000	Manahattan	20130701016795	12.9306096	11.694593	p
360610064002000	Manahattan	20130701034542	0	11.694593	p
360610064002001	Manahattan	20130701028126	0	17.139836	p
360610064003000	Manahattan	20130701002249	11.5239238	21.314433	d
360610064003000	Manahattan	20130701018729	0	21.314433	p
360610064003000	Manahattan	20130701023586	0	21.314433	p
360610064003000	Manahattan	20130701023655	0	21.314433	p
360610064003000	Manahattan	20130701032587	0	21.314433	p
360610064004000	Manahattan	20130701000653	1.255028226	12.838202	d
360610064004001	Manahattan	20130701000229	0	4.509163	d
360610064004001	Manahattan	20130701000923	0	4.509163	d
360610064004001	Manahattan	20130701001197	13.85326845	4.509163	d
360610064004001	Manahattan	20130701002182	0	4.509163	d
360610064004001	Manahattan	20130701016835	0.8748323731	4.509163	p
360610064004002	Manahattan	20130701032524	0	6.559561	p
360610064005000	Manahattan	20130701000204	96.09943173	23.662497	d
360610064005000	Manahattan	20130701000212	0	23.662497	d
360610064005000	Manahattan	20130701000914	98.43678001	23.662497	d
360610064005000	Manahattan	20130701001024	0	23.662497	d
360610064005000	Manahattan	20130701023588	0	23.662497	p
360610064005000	Manahattan	20130701028137	0	23.662497	p
360610064005000	Manahattan	20130701032561	0	23.662497	p
360610064005000	Manahattan	20130701034977	0	23.662497	p
360610064006000	Manahattan	20130701000959	44.57164778	14.467156	d
360610064006000	Manahattan	20130701001022	43.25219845	14.467156	d
360610064006000	Manahattan	20130701001186	1.908550454	14.467156	d
360610064006000	Manahattan	20130701002429	0	14.467156	d
360610064006000	Manahattan	20130701002444	0.2172711064	14.467156	d
360610065001000	Manahattan	20130701030105	0	13.314639	p
360610065001002	Manahattan	20130701000066	0	7.268063	d
360610065001002	Manahattan	20130701001769	0	7.268063	d
360610065001002	Manahattan	20130701002334	100.7121858	7.268063	d
360610065001002	Manahattan	20130701008099	11.6002433	7.268063	p
360610065001002	Manahattan	20130701030557	0	7.268063	p
360610065001002	Manahattan	20130701030559	0	7.268063	p
360610065001003	Manahattan	20130701001355	0	12.328018	d
360610065001004	Manahattan	20130701001740	0	0.074681	d
360610065001004	Manahattan	20130701014598	0	0.074681	p
360610065001004	Manahattan	20130701023686	5.441627764	0.074681	p
360610065002000	Manahattan	20130701002664	0	7.570784	d
360610065002000	Manahattan	20130701018700	0	7.570784	p
360610065002000	Manahattan	20130701023697	0	7.570784	p
360610065002001	Manahattan	20130701008093	7.788058699	12.807587	p
360610065002001	Manahattan	20130701026087	19.0042147	12.807587	p
360610065002001	Manahattan	20130701030125	0	12.807587	p
360610065003001	Manahattan	20130701001818	0	9.152244	d
360610065003002	Manahattan	20130701032574	0	5.662429	p
360610065003002	Manahattan	20130701032905	0	5.662429	p
360610065003003	Manahattan	20130701008113	0	5.646818	p
360610065003003	Manahattan	20130701028140	70.44736959	5.646818	p
360610065004000	Manahattan	20130701026117	12.05236671	14.072817	p
360610065004001	Manahattan	20130701007630	0	10.043426	p
360610065004001	Manahattan	20130701023639	0	10.043426	p
360610065004001	Manahattan	20130701030080	0	10.043426	p
360610065005000	Manahattan	20130701001629	0	11.083032	d
360610065005000	Manahattan	20130701026110	0	11.083032	p
360610065005001	Manahattan	20130701001448	0	12.12243	d
360610066002000	Manahattan	20130701000348	23.37550529	8.008951	d
360610066002000	Manahattan	20130701001067	0	8.008951	d
360610066002000	Manahattan	20130701016851	0	8.008951	p
360610066002001	Manahattan	20130701000377	0	12.095772	d
360610066002001	Manahattan	20130701002195	0	12.095772	d
360610066003001	Manahattan	20130701001149	17.43783598	17.673992	d
360610066003001	Manahattan	20130701028075	0	17.673992	p
360610066004000	Manahattan	20130701000570	24.14217693	13.240611	d
360610066004000	Manahattan	20130701000877	48.77426701	13.240611	d
360610066004000	Manahattan	20130701014498	3.964338552	13.240611	p
360610066004000	Manahattan	20130701016833	18.70876542	13.240611	p
360610066004000	Manahattan	20130701023701	66.82169892	13.240611	p
360610066004000	Manahattan	20130701026009	0	13.240611	p
360610066004000	Manahattan	20130701026066	0	13.240611	p
360610066004000	Manahattan	20130701034969	0	13.240611	p
360610066005000	Manahattan	20130701012453	0	13.095579	p
360610066005000	Manahattan	20130701014522	0	13.095579	p
360610066005000	Manahattan	20130701014948	0	13.095579	p
360610066005000	Manahattan	20130701016427	0	13.095579	p
360610066005000	Manahattan	20130701034576	0	13.095579	p
360610066006000	Manahattan	20130701000195	0	18.803321	d
360610066006000	Manahattan	20130701028162	0	18.803321	p
360610066007000	Manahattan	20130701000962	33.43240452	16.812356	d
360610066007000	Manahattan	20130701026002	0	16.812356	p
360610066008000	Manahattan	20130701002485	0	8.39275	d
360610066008002	Manahattan	20130701002389	0	6.498065	d
360610066008002	Manahattan	20130701014970	2.552531252	6.498065	p
360610066009000	Manahattan	20130701000453	26.09651394	14.533988	d
360610066009000	Manahattan	20130701014556	0	14.533988	p
360610067001000	Manahattan	20130701034508	0	11.183464	p
360610067001002	Manahattan	20130701000284	0	7.368196	d
360610067001002	Manahattan	20130701000581	0	7.368196	d
360610067001002	Manahattan	20130701016428	0	7.368196	p
360610067001002	Manahattan	20130701030120	0	7.368196	p
360610067001002	Manahattan	20130701030489	0	7.368196	p
360610067002001	Manahattan	20130701000736	0.786256672	6.727671	d
360610067002001	Manahattan	20130701007629	0	6.727671	p
360610067002002	Manahattan	20130701000921	14.70502762	9.305465	d
360610067002002	Manahattan	20130701034884	2.303551867	9.305465	p
360610067002003	Manahattan	20130701001880	0	10.28727	d
360610067002004	Manahattan	20130701002224	0	6.511021	d
360610067003006	Manahattan	20130701028531	35.78346388	11.826615	p
360610067004000	Manahattan	20130701000265	0	5.967761	d
360610067004000	Manahattan	20130701005694	0	5.967761	p
360610067004002	Manahattan	20130701032924	24.80701848	8.594541	p
360610067004003	Manahattan	20130701001407	0	4.575375	d
360610067004004	Manahattan	20130701001180	0	7.080983	d
360610067004004	Manahattan	20130701034514	0	7.080983	p
360610067004006	Manahattan	20130701000805	0	13.316573	d
360610067004006	Manahattan	20130701001938	0	13.316573	d
360610067004006	Manahattan	20130701026055	0	13.316573	p
360610068001000	Manahattan	20130701000862	0	20.519084	d
360610068001000	Manahattan	20130701002450	0	20.519084	d
360610068001000	Manahattan	20130701030452	0	20.519084	p
360610068001000	Manahattan	20130701030502	0	20.519084	p
360610068001000	Manahattan	20130701034877	0	20.519084	p
360610068001001	Manahattan	20130701000400	13.32584859	25.293655	d
360610068001001	Manahattan	20130701000629	0	25.293655	d
360610068001001	Manahattan	20130701001566	31.09861398	25.293655	d
360610068001001	Manahattan	20130701034890	0	25.293655	p
360610068001003	Manahattan	20130701000387	10.9570181	17.963419	d
360610068001003	Manahattan	20130701002466	9.389363715	17.963419	d
360610068002000	Manahattan	20130701000777	67.58928087	20.837959	d
360610068002000	Manahattan	20130701000809	0	20.837959	d
360610068002000	Manahattan	20130701001995	0	20.837959	d
360610068002000	Manahattan	20130701002183	7.496058025	20.837959	d
360610068002000	Manahattan	20130701021621	0	20.837959	p
360610068002000	Manahattan	20130701028543	8.508367409	20.837959	p
360610068002000	Manahattan	20130701034937	0	20.837959	p
360610068002001	Manahattan	20130701000478	34.31215379	18.407808	d
360610068002001	Manahattan	20130701000522	9.808163758	18.407808	d
360610068002001	Manahattan	20130701001450	0	18.407808	d
360610068002001	Manahattan	20130701008130	0	18.407808	p
360610068003000	Manahattan	20130701000776	24.60372367	15.723301	d
360610068004000	Manahattan	20130701001063	79.6587014	20.530409	d
360610068004000	Manahattan	20130701016873	0	20.530409	p
360610068004001	Manahattan	20130701000232	0	29.050929	d
360610068004001	Manahattan	20130701000299	1.362872657	29.050929	d
360610068004001	Manahattan	20130701000390	0	29.050929	d
360610068004001	Manahattan	20130701010120	15.91466042	29.050929	p
360610068004001	Manahattan	20130701032948	0	29.050929	p
360610068004001	Manahattan	20130701034580	0	29.050929	p
360610068004001	Manahattan	20130701035620	0	29.050929	p
360610068005000	Manahattan	20130701000224	0	22.285206	d
360610068005000	Manahattan	20130701000452	0	22.285206	d
360610068005000	Manahattan	20130701021669	0	22.285206	p
360610068005001	Manahattan	20130701030457	0	33.860767	p
360610068006000	Manahattan	20130701000617	0	13.185467	d
360610068006000	Manahattan	20130701000775	36.16720497	13.185467	d
360610068006000	Manahattan	20130701000780	66.65676957	13.185467	d
360610068006000	Manahattan	20130701032910	0	13.185467	p
360610068006001	Manahattan	20130701001601	0	9.558188	d
360610068006001	Manahattan	20130701001720	0	9.558188	d
360610069001000	Manahattan	20130701014956	20.47553079	2.668661	p
360610069001000	Manahattan	20130701030167	0	2.668661	p
360610069001000	Manahattan	20130701034954	0	2.668661	p
360610069001001	Manahattan	20130701028089	6.612801712	32.162317	p
360610069001001	Manahattan	20130701034980	0	32.162317	p
360610069001004	Manahattan	20130701032106	23.87772631	4.971043	p
360610069001005	Manahattan	20130701034501	12.42513125	18.108633	p
360610069001006	Manahattan	20130701008042	0	11.244187	p
360610069001006	Manahattan	20130701018656	0.9541771805	11.244187	p
360610069001006	Manahattan	20130701034941	0	11.244187	p
360610069001007	Manahattan	20130701026028	0	16.713304	p
360610069001014	Manahattan	20130701000009	0	3.512996	d
360610070001000	Manahattan	20130701000730	0	16.956826	d
360610070001000	Manahattan	20130701008069	0	16.956826	p
360610070001000	Manahattan	20130701010096	0	16.956826	p
360610070001000	Manahattan	20130701018651	0	16.956826	p
360610070001000	Manahattan	20130701021629	0	16.956826	p
360610070001000	Manahattan	20130701023596	13.24213153	16.956826	p
360610070001000	Manahattan	20130701032920	0	16.956826	p
360610070001001	Manahattan	20130701000177	0	15.90354	d
360610070001001	Manahattan	20130701000547	1.357240503	15.90354	d
360610070001001	Manahattan	20130701001466	98.69541102	15.90354	d
360610070001001	Manahattan	20130701001644	8.347423556	15.90354	d
360610070001001	Manahattan	20130701012451	0	15.90354	p
360610070001001	Manahattan	20130701028530	0	15.90354	p
360610070001001	Manahattan	20130701034494	0	15.90354	p
360610070001001	Manahattan	20130701034909	37.89143298	15.90354	p
360610070002000	Manahattan	20130701000320	0	10.860261	d
360610070002000	Manahattan	20130701032601	0	10.860261	p
360610070002001	Manahattan	20130701023662	0	13.637916	p
360610070003000	Manahattan	20130701016420	0	9.547629	p
360610070003001	Manahattan	20130701001020	21.74238518	9.193386	d
360610070003001	Manahattan	20130701008048	13.49866626	9.193386	p
360610070003001	Manahattan	20130701030087	0	9.193386	p
360610070003001	Manahattan	20130701032554	0	9.193386	p
360610070004000	Manahattan	20130701001726	16.95542056	10.437942	d
360610070004000	Manahattan	20130701010535	0	10.437942	p
360610070005000	Manahattan	20130701000926	0	6.715837	d
